Plugin ID,CVE,CVSS,Risk,Host,Protocol,Port,Name,Synopsis,Description,Solution,See Also,Plugin Output
"16337","CVE-2005-0051","5.0","Medium","192.168.171.130","tcp","445","MS05-007: Vulnerability in Windows Could Allow Information Disclosure (888302) (uncredentialed check)","System information about the remote host can be obtained by an
anonymous user.","The remote version of Windows contains a flaw that may allow an
attacker to cause it to disclose information over the use of a named
pipe through a NULL session.

An attacker may exploit this flaw to gain more knowledge about the
remote host.","Microsoft has released a set of patches for Windows XP.","http://technet.microsoft.com/en-us/security/bulletin/ms05-007",""
"17696","CVE-2008-2168","4.3","Medium","192.168.171.130","tcp","80","Apache HTTP Server 403 Error Page UTF-7 Encoded XSS","The web server running on the remote host has a cross-site scripting
vulnerability.","According to its banner, the version of Apache HTTP Server running on
the remote host can be used in cross-site scripting (XSS) attacks. 
Making a specially crafted request can inject UTF-7 encoded script
code into a 403 response page, resulting in XSS attacks. 

This is actually a web browser vulnerability that occurs due to
non-compliance with RFC 2616 (refer to BID 29112).  Apache HTTP Server
is not vulnerable, but its default configuration can trigger the
non-compliant, exploitable behavior in vulnerable browsers.","Upgrade to Apache HTTP Server 2.2.8 / 2.0.63 / 1.3.41 or later. 
These versions use a default configuration setting that prevents
exploitation in vulnerable web browsers.","http://archives.neohapsis.com/archives/bugtraq/2008-05/0122.html
http://archives.neohapsis.com/archives/bugtraq/2008-05/0184.html","
  Version source    : Server: Apache/2.2.6
  Installed version : 2.2.6
  Fixed version     : 2.2.8
"
"18502","CVE-2005-1206","10.0","Critical","192.168.171.130","tcp","445","MS05-027: Vulnerability in SMB Could Allow Remote Code Execution (896422) (uncredentialed check)","Arbitrary code can be executed on the remote host due to a flaw in the
SMB implementation.","The remote version of Windows contains a flaw in the Server Message
Block (SMB) implementation that may allow an attacker to execute
arbitrary code on the remote host.

An attacker does not need to be authenticated to exploit this flaw.","Microsoft has released a set of patches for Windows 2000, XP and
2003.","http://technet.microsoft.com/en-us/security/bulletin/ms05-027",""
"19407","CVE-2005-1984","10.0","Critical","192.168.171.130","tcp","445","MS05-043: Vulnerability in Printer Spooler Service Could Allow Remote Code Execution (896423) (uncredentialed check)","Arbitrary code can be executed on the remote host due to a flaw in the
Spooler service.","The remote host contains a version of the Print Spooler service that
may allow an attacker to execute code on the remote host or crash the
spooler service.

An attacker can execute code on the remote host with a NULL session
against :

  - Windows 2000

An attacker can crash the remote service with a NULL session against :

  - Windows 2000
  - Windows XP SP1

An attacker needs valid credentials to crash the service against :

  - Windows 2003
  - Windows XP SP2","Microsoft has released a set of patches for Windows 2000, XP and
2003.","http://technet.microsoft.com/en-us/security/bulletin/ms05-043",""
"19506","","","None","192.168.171.130","tcp","0","Nessus Scan Information","This plugin displays information about the Nessus scan.","This plugin displays, for each tested host, information about the
scan itself :

  - The version of the plugin set.
  - The type of scanner (Nessus or Nessus Home).
  - The version of the Nessus Engine.
  - The port scanner(s) used.
  - The port range scanned.
  - Whether credentialed or third-party patch management
    checks are possible.
  - The date of the scan.
  - The duration of the scan.
  - The number of hosts scanned in parallel.
  - The number of checks done in parallel.","n/a","","Information about this scan : 

Nessus version : 6.5.3
Plugin feed version : 201511301815
Scanner edition used : Nessus
Scan type : Normal
Scan policy used : Advanced Scan
Scanner IP : 192.168.171.1
Port scanner(s) : nessus_syn_scanner 
Port range : default
Thorough tests : no
Experimental tests : no
Paranoia level : 1
Report Verbosity : 1
Safe checks : yes
Optimize the test : yes
Credentialed checks : no
Patch management checks : None
CGI scanning : disabled
Web application tests : disabled
Max hosts : 5
Max checks : 5
Recv timeout : 5
Backports : None
Allow post-scan editing: Yes
Scan Start Date : 2015/11/30 23:19 Eastern Standard Time
Scan duration : 206 sec
"
"20094","","","None","192.168.171.130","tcp","0","VMware Virtual Machine Detection","The remote host is a VMware virtual machine.","According to the MAC address of its network adapter, the remote host
is a VMware virtual machine.","Since it is physically accessible through the network, ensure that its
configuration matches your organization's security policy.","","
The remote host is a VMware virtual machine.
"
"21655","CVE-2003-0813","10.0","Critical","192.168.171.130","tcp","135","MS04-012: Cumulative Update for Microsoft RPC/DCOM (828741) (uncredentialed check)","Arbitrary code can be executed on the remote host.","The remote host has multiple bugs in its RPC/DCOM implementation
(828741).

An attacker may exploit one of these flaws to execute arbitrary code
on the remote system.","Microsoft has released a set of patches for Windows NT, 2000, XP and
2003.","http://technet.microsoft.com/en-us/security/bulletin/ms04-012",""
"21655","CVE-2004-0116","10.0","Critical","192.168.171.130","tcp","135","MS04-012: Cumulative Update for Microsoft RPC/DCOM (828741) (uncredentialed check)","Arbitrary code can be executed on the remote host.","The remote host has multiple bugs in its RPC/DCOM implementation
(828741).

An attacker may exploit one of these flaws to execute arbitrary code
on the remote system.","Microsoft has released a set of patches for Windows NT, 2000, XP and
2003.","http://technet.microsoft.com/en-us/security/bulletin/ms04-012",""
"21655","CVE-2003-0807","10.0","Critical","192.168.171.130","tcp","135","MS04-012: Cumulative Update for Microsoft RPC/DCOM (828741) (uncredentialed check)","Arbitrary code can be executed on the remote host.","The remote host has multiple bugs in its RPC/DCOM implementation
(828741).

An attacker may exploit one of these flaws to execute arbitrary code
on the remote system.","Microsoft has released a set of patches for Windows NT, 2000, XP and
2003.","http://technet.microsoft.com/en-us/security/bulletin/ms04-012",""
"21655","CVE-2004-0124","10.0","Critical","192.168.171.130","tcp","135","MS04-012: Cumulative Update for Microsoft RPC/DCOM (828741) (uncredentialed check)","Arbitrary code can be executed on the remote host.","The remote host has multiple bugs in its RPC/DCOM implementation
(828741).

An attacker may exploit one of these flaws to execute arbitrary code
on the remote system.","Microsoft has released a set of patches for Windows NT, 2000, XP and
2003.","http://technet.microsoft.com/en-us/security/bulletin/ms04-012",""
"22034","CVE-2006-1314","7.5","High","192.168.171.130","tcp","445","MS06-035: Vulnerability in Server Service Could Allow Remote Code Execution (917159) (uncredentialed check)","Arbitrary code can be executed on the remote host due to a flaw in the
'Server' service.","The remote host is vulnerable to heap overflow in the 'Server' service
that may allow an attacker to execute arbitrary code on the remote
host with 'SYSTEM' privileges.

In addition to this, the remote host is also affected by an
information disclosure vulnerability in SMB that may allow an attacker
to obtain portions of the memory of the remote host.","Microsoft has released a set of patches for Windows 2000, XP and 2003.","http://technet.microsoft.com/en-us/security/bulletin/ms06-035
https://www.tenable.com/security/research/tra-2006-01",""
"22034","CVE-2006-1315","7.5","High","192.168.171.130","tcp","445","MS06-035: Vulnerability in Server Service Could Allow Remote Code Execution (917159) (uncredentialed check)","Arbitrary code can be executed on the remote host due to a flaw in the
'Server' service.","The remote host is vulnerable to heap overflow in the 'Server' service
that may allow an attacker to execute arbitrary code on the remote
host with 'SYSTEM' privileges.

In addition to this, the remote host is also affected by an
information disclosure vulnerability in SMB that may allow an attacker
to obtain portions of the memory of the remote host.","Microsoft has released a set of patches for Windows 2000, XP and 2003.","http://technet.microsoft.com/en-us/security/bulletin/ms06-035
https://www.tenable.com/security/research/tra-2006-01",""
"22194","CVE-2006-3439","10.0","Critical","192.168.171.130","tcp","445","MS06-040: Vulnerability in Server Service Could Allow Remote Code Execution (921883) (uncredentialed check)","Arbitrary code can be executed on the remote host due to a flaw in the
'Server' service.","The remote host is vulnerable to a buffer overrun in the 'Server'
service that may allow an attacker to execute arbitrary code on the
remote host with 'SYSTEM' privileges.","Microsoft has released a set of patches for Windows 2000, XP and 2003.","http://technet.microsoft.com/en-us/security/bulletin/ms06-040",""
"22964","","","None","192.168.171.130","tcp","80","Service Detection","The remote service could be identified.","It was possible to identify the remote service by its banner or by
looking at the error message it sends when it receives an HTTP
request.","n/a","","A web server is running on this port."
"22964","","","None","192.168.171.130","tcp","5000","Service Detection","The remote service could be identified.","It was possible to identify the remote service by its banner or by
looking at the error message it sends when it receives an HTTP
request.","n/a","","A web server is running on this port."
"24260","","","None","192.168.171.130","tcp","80","HyperText Transfer Protocol (HTTP) Information","Some information about the remote HTTP configuration can be extracted.","This test gives some information about the remote HTTP protocol - the
version used, whether HTTP Keep-Alive and HTTP pipelining are enabled,
etc... 

This test is informational only and does not denote any security
problem.","n/a","","
Protocol version : HTTP/1.1
SSL : no
Keep-Alive : yes
Options allowed : (Not implemented)
Headers :

  Date: Tue, 01 Dec 2015 04:22:21 GMT
  Server: Apache/2.2.6 (Win32) PHP/5.2.5
  Content-Length: 202
  Keep-Alive: timeout=5, max=98
  Connection: Keep-Alive
  Content-Type: text/html; charset=iso-8859-1
  
"
"24786","","","None","192.168.171.130","tcp","0","Nessus Windows Scan Not Performed with Admin Privileges","The Nessus scan of this host may be incomplete due to insufficient
privileges provided.","The Nessus scanner testing the remote host has been given SMB
credentials to log into the remote host, however these credentials do
not have administrative privileges. 

Typically, when Nessus performs a patch audit, it logs into the remote
host and reads the version of the DLLs on the remote host to determine
if a given patch has been applied or not.  This is the method Microsoft
recommends to determine if a patch has been applied. 

If your Nessus scanner does not have administrative privileges when
doing a scan, then Nessus has to fall back to perform a patch audit
through the registry which may lead to false positives (especially when
using third-party patch auditing tools) or to false negatives (not all
patches can be detected through the registry).","Reconfigure your scanner to use credentials with administrative
privileges.","","
It was not possible to connect to '\\KFOG6BVV0O6FLDB\ADMIN$' with the supplied credentials.
"
"25220","","","None","192.168.171.130","tcp","0","TCP/IP Timestamps Supported","The remote service implements TCP timestamps.","The remote host implements TCP timestamps, as defined by RFC1323.  A
side effect of this feature is that the uptime of the remote host can
sometimes be computed.","n/a","http://www.ietf.org/rfc/rfc1323.txt",""
"26917","","","None","192.168.171.130","tcp","445","Microsoft Windows SMB Registry : Nessus Cannot Access the Windows Registry","Nessus is not able to access the remote Windows Registry.","It was not possible to connect to PIPE\winreg on the remote host.

If you intend to use Nessus to perform registry-based checks, the
registry checks will not work because the 'Remote Registry Access'
service (winreg) has been disabled on the remote host or can not be
connected to with the supplied credentials.","n/a","","Could not connect to the registry because:
Could not connect to \winreg"
"26920","CVE-1999-0519","5.0","Medium","192.168.171.130","tcp","445","Microsoft Windows SMB NULL Session Authentication","It is possible to log into the remote Windows host with a NULL
session.","The remote host is running Microsoft Windows. It is possible to log into it
using a NULL session (i.e., with no login or password).

Depending on the configuration, it may be possible for an unauthenticated,
remote attacker to leverage this issue to get information about the remote
host.","Apply the following registry changes per the referenced Technet 
advisories :

Set : 
 - HKLM\SYSTEM\CurrentControlSet\Control\LSA\RestrictAnonymous=1
 - HKLM\SYSTEM\CurrentControlSet\Services\lanmanserver\parameters\restrictnullsessaccess=1

Remove BROWSER from :
 - HKLM\SYSTEM\CurrentControlSet\Services\lanmanserver\parameters\NullSessionPipes

Reboot once the registry changes are complete.","http://support.microsoft.com/kb/q143474/
http://support.microsoft.com/kb/q246261/
http://technet.microsoft.com/en-us/library/cc785969(WS.10).aspx","It was possible to bind to the \browser pipe"
